К105453;Юнитекс Липецк;ул. Неделина, д.15 В ;г.Липецк;РФ;398036;boreysha.m@mail.ru;(4742) 28-68-00;www.unitex.ru;0;0;
К8805;Юнитекс;ш. Энтузиастов, 17 ;Москва;РФ;111024;GorshenyovaEV@UNITEX.RU;+7 (495) 785-47-73;www.unitex.ru;0;0;
К26174;Юнитекс Тверь;ул.Трехсвятская, д.6, корп.1 ;г.Тверь;РФ;170100;tver.unitex@mail.ru;"(4822) 575-494; 48-10-97";www.unitex.tver.ru;0;0;
К108070;Юнитекс-Волгоград;ул. Череповецкая, д. 1г ;г.Волгоград;РФ;400001;lea@msvlg.ru;(8442) 59-86-22;;0;0;
К103982;Юнитекс г.Екатеринбург;ул.Московская, д.66 ;г.Екатеринбург;РФ;620102;unitex@sky.ru;216-1070/77, 217-8200;"www.unitex.ru; www.officeburg.ru";0;0;
К109762;Юнитекс Смоленск;Новомосковская, 15А ;СМОЛЕНСК;РФ;214022;smolimperia@yandex.ru;(4812) 20-15-18;;0;0;
К105450;Юнитекс г.Ханты-Мансийск;ул.Северная, д.5 ;г.Ханты-Мансийск;РФ;626200;ok-vip86@mail.ru;32-9879/0464, 33-5093;"www.unitex.ru; ofis-komplekt.ru";0;0;
К109087;Юнитекс-Грозный;ул. Маяковского, 134 ;Грозный;РФ;364014;grozny@unitex.ru;;www.unitex.ru;0;0;
К105742;Юнитекс-Пермь;ул. Газеты Звезда, д.5 ;Пермь;РФ;614990;info@unitex-perm.ru;(342) 212-72-31;www.unitex-perm.ru;0;0;
К103359;Юни.Форм;Санкт-Петербург, ул.Варшавская д.11,оф.415,416 ;;;;uni.form@bk.ru;+7 (812)935-09-16;http://contract-mebel.ru/;0;0;
К101255;Юнитекс-Краснодар;ул. Бабушкина, д.248 ;г.Краснодар;РФ;350020;lubirika@mail.ru;(861) 255-64-77;;0;0;
К18345;ЮН-Экспо;ул. 4-я Новокузьминская,12,стр.1 ;Москва;РФ;111123;opt@un-expo.ru;258-0039/672-2369;www.un-expo.ru;0;0;
К108480;ЮСТ-НН;Салганская, 30 ;Нижний Новгород;РФ;603105;kas@ustnn.com;(831) 220-04-44;www.ustnn.ru;0;0;
К102892;Ярторг-Дизайн;ул.Ушинского, д.6 А, оф.1 ;г.Ярославль;РФ;150000;ytd2@mail.ru;73-1161;;0;0;
К102885;Ястреб АС;Хорошевский 3-й проезд, д.1, стр.1 ;Москва;РФ;123007;pavkina@mobilight.ru;258-258-3, 926 178-06-56;;0;0;
К105663;Первый класс;Пр-кт 100 лет Владивостоку, д.107, 3 под. ;г. Владивосток;РФ;690068;info@1klass-web.ru;254-2065/3135/6501;www.1klacc-web.ru;0;0;
К109519;"""100 Систем"""; ;;;;aav@skan.su;989-48-60;skan.su;0;0;
К108456;100лица мебели;ул. Комсомольская, д.93 ;г.Тольятти;РФ;445008;optmeb@mail.ru;(8482) 40-26-10;www.stolmeb.ru;0;0;
К103916;12 стульев;Ташкентская ул., д.24 ;;РФ;;elena@12-stul.ru;;www.12-stul.ru;0;0;
К105837;12 Стульев; ;;;;mebel_vologda@bk.ru;;;0;0;
К109947;13 стульев; ;;;;info@12chairs.su;209-04-76;;0;0;
К107586;3С-Поволжье;"Московское шоссе, 16км., дом 1-В ТЦ ""Интермебель"" ";Самара;РФ;443095;igor42592@mail.ru;(846) 9935059;;0;0;
К105524;360 Градусов; ;;;;furniture360@mail.ru;;www.mebel360gradusov.ru;0;0;
---ЮРЛИЦА
К102261;"ООО ""Мебель Трейд""";ул. Новая Башиловка, дом 3 ;Москва;РФ;127083;ул. Новая Башиловка, дом 3 ;Москва;РФ;127083;7714669287;771401001;98205219;;044525225;СБЕРБАНК РОССИИ ОАО;40702810838040114769;30101810400000000225;
К103455;"ООО ""Апартамент-студия ""Мезон""""";ул. Новая Башиловка, дом 3 ;Москва;РФ;127083; ;;;;7714666511;771401001;;;044525225;СБЕРБАНК РОССИИ ОАО;40702810238040114770;30101810400000000225;
К104763;"ООО ""МФТ""";ул. Новая Башиловка, д. 3 ;Москва;РФ;127083; ;;;;7713726246;771401001;90647024;;044525225;СБЕРБАНК РОССИИ ОАО;40702810138040026528;30101810400000000225;
К105864;"ООО ""Лианозово Мебель""";Дмитровское ш.,д.108,стр.3 ;Москва;РФ;127591; ;;;;7713697605;771301001;64481356;;044525408;"""АКБ """"ПЕРВЫЙ ИНВЕСТИЦИОННЫЙ"""" (ЗАО)""";40702810300000004605;30101810900000000408;
К105876;"ООО ""Ротан""";Проспект Мира, д. 122 ;Москва;РФ;129164; ;;;;7717690015;771701001;;;044579375;Московский филиал Таурус Банка (ЗАО);40702810603750194341;;
К109956;"ИП ""Козлов Александр Юрьевич""";ул. Проточная, д.9 ;г.Ижевск;РФ;426000; ;;;;183304107756;;;;044525555;"ОАО ""Промсвязьбанк""";40802810790090694901;30101810400000000555;
К109076;"ООО ""А энд А-Петербург""";улица Ленсовета, дом 45,литер А, пом. 3-Н ;Санкт-Петербург;РФ;196143; ;;;;7810358750;781001001;44306065;;044030704;Филиал ОПЕРУ Банк ВТБ(ПАО);40702810937000000617;30101810200000000704;
К105038;"ООО ""Фирма ""Анаис профи""";ул. Октябрьская, д.14 ;г.Ухта;РФ;169300; ;;;;1102012705;110201001;;;048717785;"""ФАКБ""""СЕВЕРНЫЙ НАРОДНЫЙ БАНК"""" (ОАО) В Г.УХТА""";40702810000350000028;30101810000000000785;
К110282;"ООО ""Анаис-про""";ул. Октябрьская, д.14 ;г.Ухта;РФ;169300; ;;;;1102047264;110201001;75770336;;048717785;Северный народный банк (ПАО)  ф-л в г.Ухта;40702810907760000591;30101810000000000785;
К109807;"ООО ""Сэйлбург""";ул.Латвийская, д.59, кв.188 ;г.Екатеринбург;РФ;620007; ;;;;6685115096;668501001;;;046577964;"""ФИЛИАЛ""""ЕКАТЕРИНБУРГСКИЙ"""" ОАО""""АЛЬФА-БАНК""""""";40702810538190001433;30101810100000000964;
К107324;"ООО ""АПС Технолоджи""";ул.Энтузиастов, д.30, оф.415 ;г.Челябинск;РФ;454126; ;;;;7453229560;745301001;;;047501982;ЧЕЛЯБИНСКИЙ ФИЛИАЛ ЗАО ЮНИКРЕДИТ БАНК;40702810100164429415;30101810200000000982;
К104699;"ООО ""АРТ-Мебель""";ул.Высоцкого, д.28, оф.25 ;г.Екатеринбург;РФ;620072; ;;;;6670396486;667001001;;;046577674;УРАЛЬСКИЙ БАНК СБЕРБАНКА РФ;40702810716540010896;30101810500000000674;
К105947;"ООО ""СК Контакт""";ул.Попова, д.16, оф.5 ;г.Екатеринбург;РФ;620014; ;;;;6671416142;667101001;;;046577957;"""ЗАО """"СБЕРИНВЕСТБАНК""""""";40702810909570002052;30101810900000000957;
К107438;"ООО ""Студия интерьера ""Палаццо""";"ул. Труда, д. 82 ""А"" офис 603 ";г.Челябинск;РФ;454091; ;;;;7453268457;745301001;31178507;;047501779;"""ОАО """"ЧЕЛЯБИНВЕСТБАНК""""""";40702810990000019371;30101810400000000779;
К26820;"ООО ""Адем Дистрибьюшен""";Демидовский Б. пер,д.14 ;г.Москва;РФ;105000; ;;;;7701691334;770101001;;;;;;;
К103114;"ООО ""Ариста""";ул.Вишневая, д. 7, стр. 129 ;Москва;РФ;125362; ;;;;7733757764;773301001;;;049706717;"""КБ """"БДБ"""" (ООО)""";40702810800010000158;30101810700000000717;
К25650;"ООО ""Атика-Мебель""";ул. Дербеневская, д.22, корп.1, оф.408 ;Москва;РФ;115114;ул. Дербеневская, д.22, корп.1, оф.408 ;Москва;РФ;115114;7725640882;772501001;;;044552989;"""КБ """"НАЦПРОМБАНК"""" (ЗАО)""";40702810600000102544;30101810700000000989;
К104758;ИП Богинина И.М.;ул.Ким Ю Чена, д.39 ;г.Хабаровск;РФ;680000; ;;;;272116549925;;;;040813727;ФИЛИАЛ ОАО БАНК ВТБ В Г.ХАБАРОВСКЕ;40802810102000004237;30101810400000000727;
К110561;"ООО ""Авенир""";ул.Шевченко, д.20, оф.206 ;г.Екатеринбург;РФ;620075; ;;;;6670317371;667001001;;;046577774;"""Банк ""НЕЙВА"""" ООО";40702810200200021278;30101810400000000774;
К101784;"ООО ""ИФК Италрус""";ул.Малышева, д.53, оф.710 ;г.Екатеринбург;РФ;620075; ;;;;6672298935;667201001;;;046577859;"""""""БАНК24.РУ""""(ОАО)""";40701810800000000094;30101810600000000859;
К108217;"ООО ""ЮГРА-Комплект""";ул.Малыгина, д.49/3 ;г.Тюмень;РФ;625048; ;;;;7202251225;720301001;;;047162782;Ханты-Мансийский банк Окрытие;40702810700030009952;;
К11473;"ООО ""Гранд-мебель""";Пр-т Ленина, д.50 Д, оф.303 ;г.Екатеринбург;РФ;620075; ;;;;6671117488;667201001;;;046577795;"""ОАО """"УБРИР""""""";40702810700000006477;30101810900000000795;
К103521;"ООО ""Алькопа Проджект""";ЦМТ Краснопресненская наб, 12 подъезд 6 ;Москва;РФ;109240; ;;;;;;;;;;;;
К103736;"ООО ""Офисгид""";Орликов пер., д.6 ;Москва;РФ;107078; ;;;;7708517945;770801001;72147803;;044525555;"ОАО ""Промсвязьбанк""";40702810790060123201;30101810400000000555;
К107904;"ООО ""Профис""";ул.Дубининская д.57,стр.4 ;Москва;РФ;115054; ;;;;7725805358;772501001;18764867;;044525555;"ОАО ""Промсвязьбанк""";40702810100000015972;30101810400000000555;
К109149;"ООО ""АОФ Групп""";ул. Яузская, д.6 стр.4 ;Москва;РФ;109240; ;;;;7709614437;770501001;77949986;;044525823;ГПБ (ОАО);40702810500000002062;30101810200000000823;
К108015;"ООО ""Светлый путь""";1-ая Волоколамская,74-а ;г.Дедовск;РФ;143532; ;;;;5017038192;501701001;51926414;;044525716;ВТБ 24 (ПАО);40702810113030002648;30101810100000000716;
К110774;"ООО ""Альпико""";2-й Хорошевский проезд, д.7, стр.1 ;Москва;РФ;123007; ;;;;7713650646;771401001;;;044525225;СБЕРБАНК РОССИИ ПАО;40702810740000009520;30101810400000000225;
К100092;"ООО ""СИ-Групп""";ул.Худякова, д.12 А ;г.Челябинск;РФ;454092; ;;;;7453188498;745301001;;;047501711;"""ОАО """"ЧЕЛИНДБАНК""""""";;30101810400000000711;
К102812;"ООО ""НоваСервис""";ул.Тимирязева, д.28 ;г.Челябинск;РФ;454092; ;;;;7453171455;745101001;;;047501779;"""ОАО """"ЧЕЛЯБИНВЕСТБАНК""""""";40702810090000013497;30101810400000000779;
К104975;"ООО ""ЭкстраХоум""";ул.Тимирязева, д.28 ;г.Челябинск;РФ;454000; ;;;;7451346420;745101001;;;047501836;"УРАЛЬСКИЙ ФИЛИАЛ ОАО ""МЕЖТОПЭНЕРГОБАНК""";40702810500901815183;30101810000000000836;
К108733;"ООО ""ТД Хоумсервис""";ул.Тимирязева, д.28, неж.пом.3 ;г.Челябинск;РФ;454091; ;;;;7451387868;745101001;;;046577964;"""ФИЛИАЛ""""ЕКАТЕРИНБУРГСКИЙ"""" ОАО""""АЛЬФА-БАНК""""""";40702810238040001728;30101810100000000964;
К101860;"ООО ""Sтильная Мебель""";ул.Карла Маркса, д.8, оф.110 ;г.Екатеринбург;РФ;620026; ;;;;6671292923;667101001;;;046577781;"""ОАО """"ВУЗ-БАНК""""""";40702810800000017660;30101810600000000781;
К102695;"ООО ""Студия мебели и интерьера""";ул.Энгельса, д.30 А, оф.371 ;г.Екатеринбург;РФ;620075; ;;;;6672338754;667201001;;;046577795;"""ОАО """"УБРИР""""""";40702810562100000919;30101810900000000795;
К103505;"ООО ""Бонавентура""";ул.Николая Островского, д.19 А ;г.Екатеринбург;РФ;620144; ;;;;6671387212;667101001;;;046577795;"""ОАО """"УБРИР""""""";40702810862450000408;30101810900000000795;
К109301;ИП Гирская О.В.;ул.Николая Островского, д.19 А ;г.Екатеринбург;РФ;620144; ;;;;667100435838;;;;046577964;"""ФИЛИАЛ""""ЕКАТЕРИНБУРГСКИЙ"""" ОАО""""АЛЬФА-БАНК""""""";40802810838370000236;30101810100000000964;
К101536;"ООО ""Бренд Стайл""";ул.Труда, д.164, оф.8 ;г.Челябинск;РФ;454091; ;;;;7448125767;745301001;;;046577965;"""ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ ОАО """"БАНК МОСКВЫ""""""";4070280801110004490;30101810400000000965;
К105360;"OOO ""БИ-ЭР-БИ""";ул.Труда, д.185 А, оф.319 ;г.Челябинск;РФ;454080; ;;;;7453251735;745301001;;;047501602;ЧЕЛЯБИНСКОЕ ОСБ N 8597;40702810272000001316;30101810700000000602;
К105128;"ООО ""Билтекс""";ул.Пехотинцев, д.12, к.10 ;г.Екатеринбург;РФ;620141; ;;;;6678010720;667801001;;;046577774;"""Банк ""НЕЙВА"""" ООО";40702810500050011950;30101810400000000774;
К108253;"ООО ""ПКФ БИЛТЕКС""";ул. Волгоградская, 193, оф.307 ;г.Екатеринбург;РФ;620043; ;;;;6658459080;665801001;;;046577774;"""Банк ""НЕЙВА"""" ООО";40702810600280017925;30101810400000000774;
К103107;"ООО ""РумИнтер""";ул.Худякова, д.21 ;г.Челябинск;РФ;454080; ;;;;7453187230;745301001;;;047501799;"""БАНК """"СНЕЖИНСКИЙ"""" ОАО""";40702810901000011159;30101810600000000799;
К107721;"ООО ""СиОфис""";Нижний Сусальный переулок, дом 5, строение 5А ;Москва;РФ;105064; ;;;;7701364785;770901001;17847284;;044525593;"""ОАО """"АЛЬФА-БАНК""""""";40702810202620000296;30101810200000000593;
К110861;"ООО ""СЕОФИС""";улица Чоботовская, д. 17, помещение 1, комната 1 ;Москва;РФ;119634; ;;;;7729486913;772901001;52636598;;;;;;
К105032;"ООО ""Оптима-Текс""";Китайгородский проезд, дом № 9, строение 29 ;Москва;РФ;109240; ;;;;7705987290;770501001;;;044552656;"""ООО КБ """"ПУЛЬС СТОЛИЦЫ""""""";40702810300000001595;30101810800000000656;
К108576;"ООО ""Севентим""";пер.Бринько, дом 6, литер А, помещение 2-Н ;г. Санкт-Петербург;РФ;190031; ;;;;7838459807;783801001;;;;;;;
К101222;"ООО ""ОВЛ - Хабаровск""";ул.Калинина, д.132, оф.32 ;г.Хабаровск;РФ;680000; ;;;;2722036761;272201001;;;040813737;"""ОАО """"НОМОС-РЕГИОБАНК""""""";;30101810500000000737;
К102131;"ООО ""ЕМС-Сервис""";ул.Российская, д.281 ;г.Челябинск;РФ;454091; ;;;;7451062644;745101001;;;047501779;"""ОАО """"ЧЕЛЯБИНВЕСТБАНК""""""";40702810700080000707;30101810400000000779;
К104287;"ООО ""Офисные системы""";ул.Российская, д.281, оф.201 ;г.Челябинск;РФ;454091; ;;;;7453244720;745101001;12600550;;047501779;"""ОАО """"ЧЕЛЯБИНВЕСТБАНК""""""";40702810390380001764;30101810400000000779;
К21470;"ООО ""Фаэтон-Трейдинг """;Пл.МОПРа, д.10 ;г.Челябинск;РФ;454091; ;;;;7451193781;745301001;;;047501001;ГРКЦ ГУ БАНКА РОССИИ ПО ЧЕЛЯБИНСКОЙ ОБЛ.;30101810400000000779;;
К101451;"ООО ""Модуль-Т""";Колонцова ул., д.22, оф.5 ;г.Мытищи;РФ;141009; ;;;;5029117307;502901001;86688187;;044585171;"""АКБ """"КОДЕКС"""" (ОАО)""";40702810500000003281;30101810600000000171;
К101513;"ООО ""Проммастер""";4-й Институтский проезд д.4, к.6 ;Мытищи, М.о.;РФ;141000; ;;;;5029117314;502901001;86688201;;044585171;"""АКБ """"КОДЕКС"""" (ОАО)""";40702810600000003327;30101810600000000171;
К103506;"ООО ""БЕКШТА""";ул. Малая Никитская д.33, пом.V ;Москва;РФ;121069; ;;;;7703757870;770301001;;;044525219;"""ОАО """"БАНК МОСКВЫ""""""";40702810100070001294;30101810500000000219;
К101016;"ООО ""Кухни Европы""";ул. Варшавская д. 41, лит. Б, пом. Н ;г. Санкт-Петрбург;РФ;196191;ул. Варшавская д. 41, лит. Б, пом. Н ;г. Санкт-Петрбург;РФ;196191;7810560613;781001001;61088517;;044030765;"""ФИЛИАЛ ЗАО КБ """"СИТИБАНК"""" В Г.САНКТ-ПЕТЕРБУРГЕ""";40702810600390049001;30101810100000000765;
К107025;ИП Лейканд К.А.;ул.Кирова, д.130, склад № 9 ;г.Челябинск;РФ;454092; ;;;;745300050060;;;;047501602;ЧЕЛЯБИНСКОЕ ОСБ N 8597;40802810172310000683;30101810700000000602;
К110733;"ООО ""АСТА ГРУПП""";ул. Ждановская, д. № 21, литера Г ;г.Санкт-Петербург;РФ;197110; ;;;;7813292923;781301001;;;044030653;СЕВЕРО-ЗАПАДНЫЙ БАНК ПАО СБЕРБАНКА;40702810655070002304;30101810500000000653;
К100719;"ООО ""Стройинвесткомплект""";Пр-т Победы, д.303, корп.2, кв.38 ;г.Челябинск;РФ;454136; ;;;;7447154363;744701001;;;047501602;ЧЕЛЯБИНСКОЕ ОСБ N 8597;;30101810700000000602;
К102961;"ИП ""Войцеховская  Е.А.""";ул.Марченко, д.18, кв.127 ;г.Челябинск;РФ;454085; ;;;;745206793340;;;;047501976;"""ФИЛИАЛ ОАО """"УРАЛСИБ"""" В Г.ЧЕЛЯБИНСК""";40802810085080000220;30101810300000000976;
К103277;"ООО Компания ""ДЕКОР""";ул.Елькина,  д.101 А, к.10 ;г.Челябинск;РФ;454091; ;;;;7451269825;745101001;;;047501779;"""ОАО """"ЧЕЛЯБИНВЕСТБАНК""""""";40702810490000003528;30101810400000000779;
К105463;"ООО ""Опт-Маркет""";ул.Тухачевского, д.10 А, к.46. ;г.Челябинск;РФ;454108; ;;;;7449102681;744901001;;;047501779;"""ОАО """"ЧЕЛЯБИНВЕСТБАНК""""""";40702810090000014768;30101810400000000779;
К107674;"ООО ""ОПТ-ПОСТАВКА""";Троицкий тракт, д.21, пом.28 ;г.Челябинск;РФ;454053; ;;;;7451357768;745101001;;;047501779;"""ОАО """"ЧЕЛЯБИНВЕСТБАНК""""""";40702810590000018303;30101810400000000779;
К108412;"ООО ""КомплексСтрой""";ул.Калинина, д.18, кв.59 ;г.Челябинск;РФ;454084; ;;;;7447209340;744701001;;;046577906;"""УРАЛЬСКИЙ ФИЛИАЛ ЗАО """"РАЙФФАЙЗЕНБАНК""""""";40702810604000001923;30101810100000000906;
К108792;"ООО Строительная Фирма ""БАЗИС""";пр-кт Ленина, д.33, пом.13 ;г.Челябинск;РФ;454091; ;;;;7451381834;745101001;;;047501602;ЧЕЛЯБИНСКОЕ ОСБ N 8597;40702810672000009701;30101810700000000602;
К109107;"ООО ""ФОРМА""";ул.250 лет Челябинску, д.34, кв.50 ;г.Челябинск;РФ;454003; ;;;;7447259302;744701001;;;044583999;"Ф-л ""Бизнес-онлайн"" ПАО ""Ханты-Мансийский банк";40702810905270001373;;
К101245;"ООО ""Форте""";ул.Светланская, д.56, оф.22 ;г. Владивосток;РФ;690001; ;;;;;253601001;;;040507872;"""ФИЛИАЛ """"АТБ"""" (ОАО) В Г. ВЛАДИВОСТОК""";40702810413000000023;30101810600000000872;
К109115;"ТОО ""Front Мебель""";г.Алматы, ул.Сатпаева, №30а/3 офис 146 ;Алматы;КЗ;050040; ;;;;;;;;EURIKZKA;"АО ""Евразийский банк"" г.Алматы";KZ0694806KZT22032169;;
К109127;"ООО ""Гудвилл""";ул.Радищева, д.10, оф.513 ;г.Екатеринбург;РФ;620014; ;;;;6671338110;667101001;;;046577774;"""Банк ""НЕЙВА"""" ООО";40702810500060004342;30101810400000000774;
К109511;"ООО ""Imarket"""; ;Москва;РФ;; ;;;;;;;;;;;;
К109296;"ООО ""АГЕНТСТВО интерьеров""";ул.Энгельса, д.36, оф.702.1 ;г.Екатеринбург;РФ;620026; ;;;;6685047978;668501001;;;046577795;"""ОАО """"УБРИР""""""";40702810562330000187;30101810900000000795;
К100482;"ООО ""Арт Стиль""";ул.Оренбургская, д.2 ;г.Санкт-Петербург;РФ;194044;ул.Оренбургская, д.2 ;г.Санкт-Петербург;РФ;194044;7802482880;780201001;;;044030790;"""ОАО """"БАНК САНКТ-ПЕТЕРБУРГ""""""";40702810265000000900;30101810900000000790;
К108758;"Товарищество с ограниченной ответственностью""JAAM""";ул.Кунаева, 12/2, оф.215 ;Республика Казахстан, Астана;РФ;010000; ;;;;141140018879;;;;SABRKZKA;"ДБ АО ""Сбербанк""";KZ90914012203KZ0013E;;
К108487;"ООО ""Петроснаб""";г.Колпино, ул. Финляндская, 24 ;Санкт-Петербург;РФ;196650; ;;;;7817314367;781701001;;;044030783;"""СФ ОАО """"СМП БАНК""""""";40702810602010000005;30101810700000000783;
К110639;ИП Исмагилова М.Ю.;ул.Малышева, д.8 ;г.Екатеринбург;РФ;620014; ;;;;667117352731;;;;046577674;УРАЛЬСКИЙ БАНК СБЕРБАНКА РФ;40802810916540015863;30101810500000000674;
К110723;"ООО ""Дэйт""";ул.Панельная, д.17, кор.2, пом.117 ;г.Екатеринбург;РФ;620072; ;;;;7456006467;667001001;;;046577674;УРАЛЬСКИЙ БАНК СБЕРБАНКА РФ;40702810416540032284;30101810500000000674;
К107398;"ООО ""Офисные Интерьеры""";Нижний Сусальный пер., д.5, стр.10 ;Москва;РФ;105064; ;;;;7722850345;770901001;;;044525716;ВТБ 24 (ПАО);40702810100000075812;30101810100000000716;
К109782;"ООО ""ЛУК ВУД ОФИС ПРОДЖЕКТ""";Нижний Сусальный переулок, д.5, стр.10 ;Москва;РФ;105064; ;;;;7709491224;770901001;02229132;;044525593;"АО ""Альфа-Банк""";40702810301960000365;30101810200000000593;
К108221;"ООО ""Мебель М""";ул. Шоссейная, д. 3 ;г.Брянск;РФ;241035; ;;;;3257019295;325701001;;;041501601;БРЯНСКОЕ ОСБ N 8605;40702810308000002981;30101810400000000601;
К108087;ИП Криницкая Н.И.;ул.Николая Никонова, д.8, кв.58 ;г.Екатеринбург;РФ;620012; ;;;;667326008940;;;;046577964;"""ФИЛИАЛ""""ЕКАТЕРИНБУРГСКИЙ"""" ОАО""""АЛЬФА-БАНК""""""";40802810738030000553;30101810100000000964;
К108530;"ООО ПИК ""Уралпромснаб""";ул. Шейнкмана, д.121, кв.74 ;г.Екатеринбург;РФ;620144; ;;;;6685023575;668501001;20866316;;046577674;УРАЛЬСКИЙ БАНК СБЕРБАНКА РФ;40702810716540000958;30101810500000000674;
К109007;ИП Одинцова О.П.;"ул.Куйбышева, д.44 Д, оф.1010, БЦ ""Панорама"" ";г.Екатеринбург;РФ;620075; ;;;;666305010376;;;;46577674;"Уральский банк ОАО ""Сбербанк России""";40802810416540006822;;
К109009;"ООО ""Спецторг""";ул.Белинского, д.188, оф.9 ;г.Екатеринбург;РФ;620042; ;;;;6679063971;667901001;;;04657674;"""ФИЛИАЛ""""ЕКАТЕРИНБУРГСКИЙ"""" ОАО""""АЛЬФА-БАНК""""""";40702810316540019080;30101810100000000964;
К109703;"ПО-Н ООО ПИК ""Уралпромснаб""";ул. Шейнкмана, д.121, кв.74 ;г.Екатеринбург;РФ;620144; ;;;;6685023575;668501001;;;046577674;УРАЛЬСКИЙ БАНК СБЕРБАНКА РФ;40702810716540000958;30101810500000000674;
К110803;"ООО ""Комплект-Сити""";ул.Восточная, д.56, оф.311 ;г.Екатеринбург;РФ;620044; ;;;;6670385830;667001001;;;046577774;"""Банк ""НЕЙВА"""" ООО";40702810600280019350;30101810400000000774;
К110848;"ООО ""Блу Стоунс""";Шадринский пер., д.14,  кор.2, оф.156 ;г.Екатеринбург;РФ;620041; ;;;;6670433755;667001001;;;046577674;УРАЛЬСКИЙ БАНК СБЕРБАНКА РФ;40702810616540028373;30101810500000000674;
К110856;"ООО ""MEBI""";ул. Академика Анохина, д. 4 , корп. 3, пом.VI, ком. 4;Москва;РФ;119602; ;;;;9729126230;772901001;19228088;;044525593;"""ОАО """"АЛЬФА-БАНК""""""";40702810002280001796;30101810200000000593;
К103078;"ООО ""СМК""*";ул.М.Горького, д.154 ;г.Ижевск;РФ;426057; ;;;;1833051202;183101001;;;049401715;"""ФИЛИАЛ ОАО """"БИНБАНК"""" В ИЖЕВСКЕ""";40702810717000000383;30101810600000000715;
К104941;"ООО ""СМК-ФЕЛИКС""*";ул.Пушкинская, д.371 ;г.Ижевск;РФ;426011; ;;;;1831154160;183101001;;;045773883;"""ФИЛИАЛ """"ПЕРМСКИЙ"""" ОАО """"УБРИР""""""";40702810864280000595;30101810500000000883;
К104944;"ООО ""Комплектсервис""";Проезд им.Дерябина, д.4 ;г.Ижевск;РФ;426000; ;;;;1832096627;183201001;;;049401715;"""ФИЛИАЛ ОАО """"БИНБАНК"""" В ИЖЕВСКЕ""";40702810517000000813;30101810600000000715;
К108232;"ООО ""Системы Комплектации""*";ул.им.Барышникова, д.31 А ;г.Ижевск;РФ;426068; ;;;;1840029328;184001001;;;045773883;"ФИЛИАЛ ""ПЕРМСКИЙ"" ОАО ""УБРИР""";40702810764280000776;30101810500000000883;
К110016;"ООО ""СМК""";ул.М.Горького, д.154 ;г.Ижевск;РФ;426057; ;;;;1833051202;183101001;;;045773883;"""ФИЛИАЛ """"ПЕРМСКИЙ"""" ОАО """"УБРИР""""""";40702810564280000594;30101810500000000883;
К110123;"ООО ""СМК-Феликс""";ул.Пушкинская, д.371 ;г.Ижевск;РФ;426011; ;;;;1831154160;183101001;;;042202803;"Приволжский филиал ПАО ""Промсвязьбанк""";40702810803000014351;;
К110167;"ПО-Н ООО ""Системы Комплектации""";ул.им.Барышникова, д.31 А ;г.Ижевск;РФ;426068; ;;;;1840029328;184001001;;;;;;;
К110429;"ООО ""Системы Комплектации""";ул.Им.Барышникова, д.31 А ;г.Ижевск;РФ;426068; ;;;;1840029328;184001001;;;042202803;"Приволжский филиал ПАО ""Промсвязьбанк""";40702810603000027166;;
К102459;"ИП ""Махрачев А.А""";пос.Хуторки, д.49 ;г.Магнитогорск;РФ;455000; ;;;;744400451955;;;;047516969;"""БАНК """"МОНЕТНЫЙ ДОМ"""" ОАО """"ФИЛИАЛ N7402""""""";40802810300000418414;30101810900000000969;
К105555;"ИП ""Темрюков Р.Ю.""";ул.Агрономическая, д.39, кв.147 ;г.Екатеринбург;РФ;602085; ;;;;667400736106;;;;043735895;"""ФИЛИАЛ ОАО """"УРАЛСИБ"""" В Г.КУРГАН""";40802810895000000168;30101810800000000895;
К104670;"ООО ""Астра""";660098, РФ, Красноярский край, г. Красноярск ул. Молокова, 14, оф.232;Красноярск;РФ;660098; ;;;;2465240746;246501001;;;040407503;"Ф-Л ""КРАСНОЯРСКИЙ"" ОАО БАНК ""НАРОДНЫЙ КРЕДИТ""";40702810100250100272;30101810500000000503;
К100296;Narbutas;ул.Искры, д.31, корп. 1 ;Москва;РФ;129344;ул.Искры, д.31, корп. 1 ;Москва;РФ;129344;7716208549;771601001;;;044525219;"""ОАО """"БАНК МОСКВЫ""""""";40702810900240000610;30101810500000000219;
К101932;"ООО ""Мебемир""";ул.Восточная, д.7 Г, оф.216 ;г.Екатеринбург;РФ;620100; ;;;;;667201001;;;046577928;"""ОАО """"УРАЛФИНПРОМБАНК""""""";40702810300000002053;30101810900000000928;
К100520;"ООО ""ИнБизнес""";ул.Первомайская, д.109,оф.26 ;г.Екатеринбург;РФ;620049; ;;;;6670213069;667001001;;;046551854;"""БАНК """"СЕВЕРНАЯ КАЗНА"""" ОАО""";;30101810100000000854;
К100582;"ООО ""Империя мебели""";ул.Куйбышева, д.84, кор.2, оф.8 ;г.Екатеринбург;РФ;620100; ;;;;6672279210;667201001;;;046577674;УРАЛЬСКИЙ БАНК СБЕРБАНКА РФ;;30101810500000000674;
К102715;"ООО ""ОДЕОН Групп""";ул.Бакинских комиссаров, д.171, кв.26 ;г.Екатеринбург;РФ;620039; ;;;;6673242780;667301001;;;046577795;"""ОАО """"УБРИР""""""";40702810462130001389;30101810900000000795;
